game_id,label,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph
200811160kan,0,4,1,0.5,0.5,0.5555555555555556,0.5,0.5,0.5555555555555556,0.25,0.25,0.1111111111111111,0.5,0.5,0.5555555555555556,1.0,3,0.0,0.25,0.25,0.5,0.25,0.25,0.5,0.0,0.0,0.375,0.25,0.25,0.5,51.0,6.0,220,4.5,6.0,47.5,51.0,-260,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.6,0.5555555555555556,0.5,0.5,0.6,0.5555555555555556,0.2,0.2,0.0,0.1111111111111111,0.48,0.48,0.6,0.5555555555555556,0.44,0.44,0.4,0.5555555555555556,0.44,0.44,0.4,0.5555555555555556,0.44,0.44,0.4,0.4444444444444444,0.44,0.44,0.4,0.5555555555555556,6.0,13.0,12.0,0.0,1.0,0.0,11.0,10.0,7.0,0,23.486778182445537,23.486778182445537,23.486778182445537,2.0,2.0,13.0,7.0,10.107381831710924,12.0,0,11.386754925974293,11.386754925974293,11.386754925974293,-1.0,-1.0,45.0,1,1,53.0,53.0,10.0
200812070nyg,0,0,1,1.0,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.75,1.0,1.0,0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,1,0.0,0.5,0.5,0.5833333333333334,0.5,0.5,0.5833333333333334,0.625,0.4166666666666667,0.5416666666666666,0.5,0.5,0.5833333333333334,40.5,-6.5,-280,-9.0,-7.0,44.5,40.5,240,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.8333333333333334,0.71875,0.71875,1.0,0.75,0.78125,0.78125,1.0,0.9166666666666666,0.75,0.75,1.0,0.8333333333333334,0.5357142857142857,0.5357142857142857,0.4,0.5833333333333334,0.5357142857142857,0.5357142857142857,0.4,0.5833333333333334,0.5178571428571429,0.5178571428571429,0.5,0.5416666666666666,0.5357142857142857,0.5357142857142857,0.4,0.5833333333333334,6.0,13.0,13.0,0.0,1.0,0.0,14.0,13.0,7.0,0,3.375951416060367,3.375951416060367,3.375951416060367,0.0,0.0,13.0,10.0,1.4212504514335256,13.0,0,1.4212504514335256,1.4212504514335256,0.5228488348421192,0.0,0.0,47.0,1,0,35.0,24.0,21.0
201011140jax,1,3,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.3125,0.5,0.5,0.4375,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3125,48.0,0.0,-110,1.0,0.0,50.0,48.5,-110,1.0,0.75,0.6,0.5,1.0,1.0,0.375,0.325,0.6,0.5,0.4166666666666667,0.375,0.6,0.5,0.4583333333333333,0.4,0.6,0.5,0.375,0.325,0.6,0.5,0.4166666666666667,0.475,0.2,0.3125,0.5,0.5,0.4,0.4375,0.5416666666666666,0.525,0.4,0.5,0.4166666666666667,0.475,0.2,0.3125,6.0,13.0,13.0,0.0,1.0,0.0,10.0,12.0,14.0,0,0.0,15.644197729845404,1.5170486154595575,0.0,1.0,12.0,7.0,13.788152797884132,12.0,0,13.788152797884132,13.788152797884132,13.788152797884132,1.0,1.0,50.0,1,1,70.0,70.0,5.0
201011210min,0,4,1,0.5,0.5,0.2777777777777778,0.5,0.5,0.2222222222222222,0.75,0.75,0.3333333333333333,0.5,0.5,0.2777777777777778,1.0,1,0.0,0.5,0.5,0.5555555555555556,0.5,0.5,0.5555555555555556,0.5,0.5,0.6666666666666666,0.5,0.5,0.5555555555555556,45.0,3.0,135,1.0,3.0,43.5,45.0,-155,0.6666666666666667,0.6,0.6,0.0,1.0,1.0,0.5185185185185185,0.45454545454545453,0.2,0.2777777777777778,0.5185185185185185,0.4659090909090909,0.2,0.2222222222222222,0.5925925925925926,0.5909090909090909,0.4,0.3333333333333333,0.5185185185185185,0.45454545454545453,0.2,0.2777777777777778,0.6346153846153846,0.5714285714285714,0.6,0.5555555555555556,0.6346153846153846,0.5833333333333334,0.6,0.5555555555555556,0.6538461538461539,0.5476190476190477,0.6,0.6666666666666666,0.6346153846153846,0.5833333333333334,0.6,0.5555555555555556,6.0,13.0,12.0,0.0,1.0,0.0,11.0,12.0,7.0,0,6.4425875995363935,6.4425875995363935,6.4425875995363935,0.0,0.0,12.0,14.0,5.217279900062871,12.0,0,0.0,5.217279900062871,0.5059298907834484,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201411160was,0,4,1,0.25,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.5,0.5,0.3333333333333333,0.25,0.25,0.3333333333333333,1.0,1,0.0,0.75,0.75,0.3333333333333333,0.75,0.75,0.3333333333333333,0.25,0.25,0.1111111111111111,0.75,0.75,0.3333333333333333,46.5,-6.5,-310,-7.0,-7.5,46.0,45.5,255,0.5,1.0,0.5,0.5,1.0,0.0,0.32,0.4523809523809524,0.2,0.3333333333333333,0.32,0.4523809523809524,0.2,0.3333333333333333,0.24,0.38095238095238093,0.4,0.3333333333333333,0.32,0.4523809523809524,0.2,0.3333333333333333,0.36,0.4634146341463415,0.4,0.3333333333333333,0.36,0.43902439024390244,0.4,0.3333333333333333,0.2,0.2926829268292683,0.0,0.1111111111111111,0.36,0.4634146341463415,0.4,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,11.0,12.0,14.0,0,0.0,17.44967671568731,1.692129462877347,0.0,1.0,13.0,7.0,12.300593938286069,13.0,0,12.300593938286069,12.300593938286069,12.300593938286069,0.0,0.0,39.0,1,1,45.0,45.0,6.0
201512270nor,1,2,2,0.375,0.5,0.4642857142857143,0.375,0.5,0.39285714285714285,0.25,0.42857142857142855,0.35714285714285715,0.375,0.5,0.4642857142857143,1.0,1,0.0,0.625,0.5833333333333334,0.5,0.5,0.5,0.46153846153846156,0.25,0.16666666666666666,0.3076923076923077,0.5,0.5,0.46153846153846156,52.5,-2.5,-130,-3.0,-3.0,51.5,51.5,110,0.5,0.5,1.0,0.5,0.0,0.0,0.4,0.46875,0.4,0.4642857142857143,0.38333333333333336,0.46875,0.4,0.39285714285714285,0.4,0.5,0.2,0.35714285714285715,0.4166666666666667,0.46875,0.4,0.4642857142857143,0.4666666666666667,0.42391304347826086,0.5,0.5357142857142857,0.4666666666666667,0.43478260869565216,0.4,0.5,0.26666666666666666,0.2608695652173913,0.4,0.35714285714285715,0.45,0.41304347826086957,0.4,0.5,6.0,16.0,15.0,0.0,1.0,0.0,16.0,15.0,6.0,1,0.0,0.0,0.0,0.0,0.0,16.0,7.0,8.451847348106796,16.0,0,8.451847348106796,8.451847348106796,8.451847348106796,-1.0,-1.0,0.0,1,0,68.0,68.0,0.0
201609250mia,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,43.0,-10.0,-420,-7.5,-10.0,42.5,42.0,350,0.5,0.5,0.25,0.5,1.0,0.0,0.3333333333333333,0.38235294117647056,0.4,0.5,0.3333333333333333,0.4117647058823529,0.4,0.5,0.3333333333333333,0.4117647058823529,0.2,0.0,0.3333333333333333,0.38235294117647056,0.4,0.5,0.3055555555555556,0.4411764705882353,0.2,0.0,0.3888888888888889,0.4411764705882353,0.4,0.5,0.16666666666666666,0.29411764705882354,0.0,0.0,0.3333333333333333,0.4852941176470588,0.2,0.0,6.0,13.0,13.0,0.0,1.0,0.0,3.0,13.0,7.0,0,18.46110581168535,18.46110581168535,18.46110581168535,0.0,0.0,13.0,7.0,15.61649977123555,13.0,0,15.61649977123555,15.61649977123555,15.61649977123555,0.0,0.0,65.0,1,1,86.0,86.0,16.0
201612250pit,0,1,1,0.5,0.6666666666666666,0.6428571428571429,0.5,0.6666666666666666,0.6428571428571429,0.5,0.6666666666666666,0.6428571428571429,0.5,0.6666666666666666,0.6428571428571429,1.0,1,0.0,0.125,0.4166666666666667,0.5357142857142857,0.25,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5714285714285714,0.0,0.16666666666666666,0.42857142857142855,46.5,-5.5,-260,-4.0,-5.5,44.5,46.5,210,0.0,0.16666666666666666,0.2,0.0,1.0,1.0,0.609375,0.5816326530612245,1.0,0.6428571428571429,0.578125,0.5612244897959183,1.0,0.6428571428571429,0.625,0.6326530612244898,1.0,0.6428571428571429,0.609375,0.5816326530612245,1.0,0.6428571428571429,0.45,0.4895833333333333,0.4,0.5357142857142857,0.4,0.4895833333333333,0.6,0.5,0.43333333333333335,0.5,0.6,0.5714285714285714,0.4166666666666667,0.4583333333333333,0.4,0.42857142857142855,6.0,17.0,17.0,0.0,1.0,0.0,16.0,17.0,7.0,0,4.698780886336369,4.698780886336369,4.698780886336369,0.0,0.0,17.0,7.0,3.5886540143346273,17.0,0,3.5886540143346273,3.5886540143346273,3.5886540143346273,0.0,0.0,0.0,1,1,41.0,41.0,9.0
201709240phi,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,-5.0,-240,-5.5,-5.0,43.0,43.0,190,0.5,0.75,0.8,0.5,1.0,1.0,0.5,0.47058823529411764,0.8,0.5,0.5,0.47058823529411764,0.8,0.5,0.4444444444444444,0.4411764705882353,0.6,0.5,0.5,0.47058823529411764,0.8,0.5,0.4473684210526316,0.4857142857142857,0.2,0.0,0.4473684210526316,0.4857142857142857,0.2,0.0,0.5789473684210527,0.4857142857142857,0.2,0.0,0.5,0.5142857142857142,0.2,0.0,6.0,13.0,13.0,0.0,1.0,0.0,3.0,12.0,7.0,0,19.335168072600247,19.335168072600247,19.335168072600247,1.0,1.0,13.0,6.0,1.4240682962993834,13.0,0,1.4240682962993834,1.4240682962993834,1.4240682962993834,0.0,0.0,0.0,1,1,89.0,89.0,6.0
201710290nyj,1,3,1,1.0,1.0,0.6428571428571429,1.0,1.0,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,1.0,0.6428571428571429,1.0,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,44.0,6.5,249,4.5,6.5,47.0,43.5,-306,0.5,0.5,0.5,0.5,0.0,0.0,0.4782608695652174,0.5128205128205128,0.9,0.6428571428571429,0.4782608695652174,0.5256410256410257,1.0,0.7142857142857143,0.34782608695652173,0.46153846153846156,0.6,0.42857142857142855,0.45652173913043476,0.5128205128205128,0.9,0.6428571428571429,0.56,0.4878048780487805,0.4,0.3333333333333333,0.56,0.4878048780487805,0.4,0.3333333333333333,0.64,0.5853658536585366,0.4,0.5,0.56,0.4878048780487805,0.4,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,8.0,13.0,7.0,0,16.083729271871782,16.083729271871782,16.083729271871782,0.0,0.0,13.0,7.0,12.508488740175823,13.0,0,3.0867435836597257,3.0867435836597257,3.0867435836597257,0.0,0.0,0.0,1,0,63.0,63.0,5.0
201712310mia,0,2,1,0.625,0.6666666666666666,0.42857142857142855,0.5,0.5,0.35714285714285715,0.5,0.6666666666666666,0.42857142857142855,0.625,0.6666666666666666,0.42857142857142855,1.0,2,0.0,0.25,0.35714285714285715,0.5333333333333333,0.25,0.42857142857142855,0.5666666666666667,0.25,0.2857142857142857,0.5333333333333333,0.25,0.42857142857142855,0.5666666666666667,42.0,2.5,130,2.5,2.5,42.0,41.5,-150,0.6666666666666667,0.4,0.4,0.0,1.0,1.0,0.46875,0.4166666666666667,0.4,0.4,0.4375,0.3958333333333333,0.4,0.3333333333333333,0.5,0.4583333333333333,0.4,0.4,0.46875,0.4166666666666667,0.4,0.4,0.46774193548387094,0.48936170212765956,0.6,0.5333333333333333,0.5161290322580645,0.5106382978723404,0.6,0.5666666666666667,0.4838709677419355,0.48936170212765956,0.6,0.5333333333333333,0.46774193548387094,0.4787234042553192,0.6,0.5666666666666667,6.0,16.0,16.0,0.0,1.0,0.0,17.0,15.0,7.0,0,19.346572179300914,19.346572179300914,19.346572179300914,1.0,1.0,16.0,7.0,16.87850178942728,16.0,0,18.46110581168535,18.46110581168535,18.46110581168535,0.0,0.0,0.0,1,1,71.0,71.0,9.0
200811230det,0,4,1,0.125,0.125,0.45,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1,0.0,0.5,0.4,0.6,0.375,0.3,0.55,0.5,0.4,0.7,0.5,0.4,0.6,41.5,8.0,300,10.0,8.0,41.0,42.5,-370,1.0,1.0,1.0,0.5,1.0,0.0,0.4230769230769231,0.4230769230769231,0.7,0.45,0.4423076923076923,0.4423076923076923,0.8,0.5,0.2692307692307692,0.2692307692307692,0.0,0.0,0.4230769230769231,0.4230769230769231,0.6,0.4,0.5555555555555556,0.5555555555555556,0.4,0.6,0.5185185185185185,0.5185185185185185,0.4,0.55,0.5925925925925926,0.5925925925925926,0.8,0.7,0.5555555555555556,0.5555555555555556,0.4,0.6,6.0,13.0,13.0,0.0,1.0,0.0,12.0,13.0,7.0,0,7.444440806219092,7.444440806219092,7.444440806219092,0.0,0.0,13.0,7.0,14.37440061921888,13.0,0,14.37440061921888,14.37440061921888,14.37440061921888,0.0,0.0,0.0,1,0,68.0,68.0,0.0
200901040mia,0,4,1,0.0,0.25,0.5,0.0,0.25,0.5,0.75,0.625,0.6875,0.0,0.25,0.5,1.0,1,0.0,0.75,0.75,0.75,0.75,0.75,0.78125,0.75,0.625,0.6875,0.75,0.75,0.75,38.0,3.5,160,2.0,3.5,36.5,38.0,-190,0.5,0.5,0.5,0.0,1.0,0.0,0.4375,0.4375,0.6,0.5,0.484375,0.484375,0.6,0.5,0.375,0.375,1.0,0.6875,0.4375,0.4375,0.6,0.5,0.46875,0.46875,0.8,0.75,0.5,0.5,0.8,0.78125,0.5,0.5,0.8,0.6875,0.46875,0.46875,0.8,0.75,6.0,13.0,13.0,1.0,1.0,0.0,18.0,13.0,7.0,0,16.081532797221165,16.081532797221165,16.081532797221165,0.0,0.0,13.0,7.0,13.802124891917906,13.0,0,13.802124891917906,13.802124891917906,13.802124891917906,0.0,0.0,66.0,1,1,79.0,79.0,16.0
200910110rav,0,4,1,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,2,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.75,0.5,0.5,0.5,42.0,-9.0,-500,-8.0,-9.0,41.5,42.5,350,1.0,0.5,0.5,0.5,1.0,1.0,0.7391304347826086,0.5128205128205128,0.6,0.75,0.7608695652173914,0.5384615384615384,0.6,0.75,0.6956521739130435,0.5384615384615384,0.6,0.75,0.7391304347826086,0.5128205128205128,0.6,0.75,0.45,0.4305555555555556,0.6,0.5,0.45,0.4583333333333333,0.6,0.5,0.375,0.4027777777777778,0.8,0.75,0.45,0.4305555555555556,0.6,0.5,6.0,13.0,13.0,0.0,1.0,0.0,5.0,13.0,7.0,0,6.051871671401402,6.051871671401402,6.051871671401402,0.0,0.0,13.0,7.0,7.8953424835152015,13.0,0,5.5440674200536115,5.5440674200536115,5.5440674200536115,0.0,0.0,51.0,1,0,64.0,64.0,3.0
201009190min,0,4,1,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,-6.0,-250,-5.5,-6.0,41.0,41.0,210,0.5,0.5,0.5,0.5,0.0,0.0,0.631578947368421,0.5,0.7,0.5,0.631578947368421,0.5138888888888888,0.6,0.0,0.6842105263157895,0.6388888888888888,0.4,0.0,0.631578947368421,0.5,0.7,0.5,0.5294117647058824,0.5,0.6,1.0,0.5,0.4852941176470588,0.5,1.0,0.47058823529411764,0.5588235294117647,0.4,1.0,0.5294117647058824,0.5,0.6,1.0,6.0,13.0,12.0,0.0,1.0,0.0,2.0,12.0,10.0,0,15.355303418236325,15.355303418236325,5.648900581015984,0.0,0.0,13.0,7.0,23.045619498676974,13.0,0,14.637318522724723,14.637318522724723,14.637318522724723,-1.0,-1.0,0.0,1,0,68.0,68.0,0.0
201011140buf,1,2,2,0.125,0.125,0.4375,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.125,0.4375,1.0,1,0.0,0.75,0.75,0.875,0.75,0.75,0.8125,0.0,0.0,0.25,0.75,0.75,0.875,45.0,-1.5,-130,-3.0,-1.5,42.5,45.0,110,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.475,0.5,0.4375,0.4791666666666667,0.4625,0.4,0.375,0.25,0.325,0.0,0.0,0.5,0.475,0.5,0.4375,0.5,0.4875,1.0,0.875,0.4375,0.45,1.0,0.8125,0.16666666666666666,0.1,0.4,0.25,0.5,0.475,1.0,0.875,6.0,13.0,13.0,0.0,1.0,0.0,10.0,13.0,7.0,0,1.0559233499643874,1.0559233499643874,1.0559233499643874,0.0,0.0,13.0,7.0,4.280617861197145,13.0,0,4.280617861197145,4.280617861197145,4.280617861197145,0.0,0.0,36.0,1,0,58.0,58.0,12.0
201201140nwe,1,4,3,0.5,0.4375,0.53125,0.5,0.5,0.5625,1.0,0.875,0.8125,0.5,0.5,0.5625,1.0,1,0.0,0.75,0.75,0.5,0.75,0.75,0.5294117647058824,0.75,0.625,0.5294117647058824,0.75,0.75,0.47058823529411764,51.0,-14.0,-700,-14.0,-13.5,50.5,50.0,500,1.0,0.5,0.6666666666666667,1.0,1.0,0.0,0.5757575757575758,0.55,0.4,0.53125,0.6060606060606061,0.55,0.4,0.5625,0.8181818181818182,0.74,1.0,0.8125,0.5909090909090909,0.56,0.4,0.5625,0.4393939393939394,0.47959183673469385,0.3,0.5,0.42424242424242425,0.46938775510204084,0.2,0.5294117647058824,0.3939393939393939,0.42857142857142855,0.4,0.5294117647058824,0.3939393939393939,0.4489795918367347,0.2,0.47058823529411764,5.0,20.0,20.0,1.0,0.0,0.0,19.0,20.0,13.0,1,0.0,0.0,0.0,0.0,0.0,18.0,6.0,33.83715338710351,18.0,0,33.83715338710351,33.83715338710351,33.83715338710351,2.0,2.0,0.0,1,0,24.0,12.0,13.0
201209230rai,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,45.0,4.0,170,5.0,4.0,43.0,45.0,-200,0.5,0.0,0.5,0.5,1.0,0.0,0.5555555555555556,0.5294117647058824,0.4,0.0,0.4722222222222222,0.4852941176470588,0.2,0.0,0.4444444444444444,0.47058823529411764,0.2,0.0,0.5555555555555556,0.5294117647058824,0.4,0.0,0.42105263157894735,0.5263157894736842,0.4,0.5,0.42105263157894735,0.5263157894736842,0.4,0.5,0.6842105263157895,0.7105263157894737,0.6,0.5,0.42105263157894735,0.5263157894736842,0.4,0.5,6.0,16.0,13.0,0.0,1.0,0.0,3.0,16.0,7.0,0,43.58750951845037,43.58750951845037,43.58750951845037,-3.0,-3.0,16.0,7.0,42.27072829006971,16.0,0,42.27072829006971,42.27072829006971,42.27072829006971,-3.0,-3.0,53.0,1,1,69.0,69.0,10.0
201309150htx,0,4,1,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,-7.5,-410,-8.5,-9.0,45.5,42.5,330,1.0,0.75,0.6,0.5,1.0,1.0,0.5263157894736842,0.6081081081081081,0.2,0.0,0.5263157894736842,0.6081081081081081,0.2,0.0,0.7368421052631579,0.6756756756756757,0.4,1.0,0.5263157894736842,0.6081081081081081,0.2,0.0,0.4117647058823529,0.3939393939393939,0.6,1.0,0.47058823529411764,0.48484848484848486,0.8,1.0,0.4117647058823529,0.48484848484848486,0.6,1.0,0.4411764705882353,0.4393939393939394,0.7,1.0,6.0,13.0,12.0,0.0,1.0,0.0,2.0,10.0,6.0,0,21.928599109101786,21.928599109101786,21.928599109101786,2.0,2.0,13.0,7.0,10.80055412941855,12.0,0,18.783652275382973,18.783652275382973,18.783652275382973,-1.0,-1.0,0.0,1,1,68.0,68.0,0.0
201309160cin,1,3,1,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,40.5,-6.5,-305,-6.5,-6.5,40.0,40.0,255,0.5,0.25,0.2,0.5,1.0,1.0,0.5555555555555556,0.5428571428571428,0.7,0.5,0.5833333333333334,0.5857142857142857,0.8,1.0,0.5555555555555556,0.5428571428571428,0.6,0.0,0.5555555555555556,0.5428571428571428,0.7,0.5,0.38235294117647056,0.39705882352941174,0.2,0.0,0.35294117647058826,0.38235294117647056,0.2,0.0,0.47058823529411764,0.5882352941176471,0.2,0.0,0.38235294117647056,0.39705882352941174,0.2,0.0,0.0,21.0,21.0,0.0,0.0,0.0,2.0,20.0,8.0,0,4.155994439361045,4.155994439361045,2.9779002493220155,1.0,1.0,21.0,8.0,4.698780886336369,21.0,0,4.698780886336369,4.698780886336369,3.366823747502858,0.0,0.0,75.0,1,0,62.0,62.0,5.0
201409070dal,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48.5,3.0,145,3.5,4.5,48.0,51.0,-165,0.5,0.5,1.0,0.5,1.0,0.0,0.5625,0.46875,0.2,0.5,0.53125,0.453125,0.2,0.5,0.5,0.5,0.4,0.5,0.5625,0.46875,0.2,0.5,0.631578947368421,0.5921052631578947,0.5,0.5,0.6578947368421053,0.618421052631579,0.6,0.5,0.7368421052631579,0.7236842105263158,0.8,0.5,0.6842105263157895,0.6052631578947368,0.5,0.5,6.0,16.0,15.0,0.0,1.0,0.0,1.0,15.0,300.0,0,0.0,0.0,0.0,0.0,0.0,15.0,300.0,25.309032936420145,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201410120oti,0,4,2,0.25,0.25,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,-4.0,-210,-4.0,-4.0,43.0,42.5,180,0.5,0.5,0.6,0.5,1.0,1.0,0.4523809523809524,0.4189189189189189,0.3,0.3,0.40476190476190477,0.4189189189189189,0.2,0.2,0.38095238095238093,0.3783783783783784,0.2,0.2,0.42857142857142855,0.4189189189189189,0.2,0.2,0.2619047619047619,0.32432432432432434,0.0,0.0,0.2857142857142857,0.35135135135135137,0.0,0.0,0.19047619047619047,0.16216216216216217,0.0,0.0,0.2619047619047619,0.33783783783783783,0.0,0.0,6.0,13.0,12.0,0.0,1.0,0.0,6.0,12.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,7.777636709316006,13.0,0,7.777636709316006,7.777636709316006,7.777636709316006,-1.0,-1.0,87.0,1,1,67.0,67.0,7.0
